year,term,value,source,corpus,smoothing,case_sensitive,query_group
1944,artificial leather,3.1850809234512667e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1945,artificial leather,2.593452952531772e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1946,artificial leather,2.55988755165637e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1947,artificial leather,2.4795870245952756e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1948,artificial leather,2.308828217778558e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1949,artificial leather,2.288648653994696e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1950,artificial leather,1.726931895262851e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1951,artificial leather,2.112780572716133e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1952,artificial leather,1.8644162480541127e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1953,artificial leather,1.6579919798198617e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1954,artificial leather,1.4795207875506478e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1955,artificial leather,1.2702359608596225e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1956,artificial leather,1.2949180324545173e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1957,artificial leather,1.1731717641794148e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1958,artificial leather,1.2012610328682172e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1959,artificial leather,1.1326002091749388e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1960,artificial leather,1.0844648037217075e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1961,artificial leather,1.0133938810330534e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1962,artificial leather,9.447407745000191e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1963,artificial leather,1.2840142510350816e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1964,artificial leather,1.1896741392708465e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1965,artificial leather,1.2675282112795117e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1966,artificial leather,1.134190285301262e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1967,artificial leather,9.074746673554124e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1968,artificial leather,1.0223357826966151e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1969,artificial leather,8.778906336603942e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1970,artificial leather,7.412052709793171e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1971,artificial leather,9.33104624678549e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1972,artificial leather,7.123569497474724e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1973,artificial leather,6.557894775827133e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1974,artificial leather,5.194176090628222e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1975,artificial leather,5.0690626536564753e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1976,artificial leather,6.126982921711432e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1977,artificial leather,4.040427019347259e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1978,artificial leather,4.4534194110212866e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1979,artificial leather,3.366161858628369e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1980,artificial leather,7.358008335955901e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1981,artificial leather,3.645698174944978e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1982,artificial leather,5.239054656075437e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1983,artificial leather,2.8946636372595425e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1984,artificial leather,4.5879144629223934e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1985,artificial leather,4.926305222086036e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1986,artificial leather,3.834647355205334e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1987,artificial leather,3.7756004742789395e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1988,artificial leather,4.366179415932203e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1989,artificial leather,3.554640859090852e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1990,artificial leather,2.64558698975792e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1991,artificial leather,3.9414874031251657e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1992,artificial leather,2.4019644495609782e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1993,artificial leather,2.7199326568805304e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1994,artificial leather,2.8543692964788647e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1995,artificial leather,2.6413054854401707e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1996,artificial leather,2.967394752140251e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1997,artificial leather,2.8817553954230135e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1998,artificial leather,1.8536559620585535e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1999,artificial leather,1.737614083521799e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2000,artificial leather,1.9575739917954138e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2001,artificial leather,1.6134976021930925e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2002,artificial leather,3.337032394162831e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2003,artificial leather,2.0498151509507068e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2004,artificial leather,1.143187422503189e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2005,artificial leather,1.2358832790493324e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2006,artificial leather,1.1438431535282234e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2007,artificial leather,1.1208023009690038e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2008,artificial leather,1.162757696723804e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2009,artificial leather,1.5513912182685274e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2010,artificial leather,1.1604723293423547e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2011,artificial leather,1.4307718773642897e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2012,artificial leather,1.308059262294936e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2013,artificial leather,1.4591954346221403e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2014,artificial leather,1.0256043878748011e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2015,artificial leather,9.649918336629426e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
2016,artificial leather,1.1285735235233574e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2017,artificial leather,1.303121049955891e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2018,artificial leather,7.155873893438525e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
2019,artificial leather,1.259309324180835e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1800,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1801,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1802,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1803,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1804,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1805,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1806,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1807,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1808,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1809,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1810,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1811,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1812,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1813,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1814,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1815,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1816,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1817,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1818,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1819,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1820,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1821,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1822,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1823,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1824,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1825,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1826,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1827,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1828,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1829,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1830,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1831,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1832,artificial sweetener,6.142301667289018e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1833,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1834,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1835,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1836,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1837,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1838,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1839,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1840,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1841,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1842,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1843,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1844,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1845,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1846,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1847,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1848,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1849,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1850,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1851,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1852,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1853,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1854,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1855,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1856,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1857,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1858,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1859,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1860,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1861,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1862,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1863,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1864,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1865,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1866,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1867,artificial sweetener,3.5893943373110915e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1868,artificial sweetener,3.1702312996984006e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1869,artificial sweetener,7.065600327038624e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1870,artificial sweetener,3.0673968920424954e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1871,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1872,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1873,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1874,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1875,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1876,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1877,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1878,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1879,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1880,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1881,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1882,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1883,artificial sweetener,2.3802804172134984e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1884,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1885,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1886,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1887,artificial sweetener,4.280897858421895e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1888,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1889,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1890,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1891,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1892,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1893,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1894,artificial sweetener,1.7418415321213132e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1895,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1896,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1897,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1898,artificial sweetener,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1899,artificial sweetener,1.4127656822182644e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1900,artificial sweetener,2.0392737498653446e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1901,artificial sweetener,3.378846646917566e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1902,artificial sweetener,1.5611998360753887e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1903,artificial sweetener,1.1409916345073157e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1904,artificial sweetener,3.755595834320502e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1905,artificial sweetener,6.781455841320394e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1906,artificial sweetener,3.10503622813485e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1907,artificial sweetener,8.510638194181297e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1908,artificial sweetener,1.686247363963389e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1909,artificial sweetener,3.44810491270664e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1910,artificial sweetener,2.070784876906373e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1911,artificial sweetener,2.671471967252703e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1912,artificial sweetener,2.709184432347911e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1913,artificial sweetener,2.051796066382394e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1914,artificial sweetener,5.400026203972175e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1915,artificial sweetener,5.579828599167058e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1916,artificial sweetener,3.0688605198725405e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1917,artificial sweetener,2.1792792570529684e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1918,artificial sweetener,1.1829603963064983e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1919,artificial sweetener,1.7049983647154932e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1920,artificial sweetener,1.7248742434361475e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1921,artificial sweetener,6.688479325944741e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1922,artificial sweetener,4.163978106763722e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1923,artificial sweetener,2.853822289594632e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1924,artificial sweetener,4.1068252687459506e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1925,artificial sweetener,7.003044366626909e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1926,artificial sweetener,1.107362312957605e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1927,artificial sweetener,1.6282516446253226e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1928,artificial sweetener,8.282256547254008e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1929,artificial sweetener,8.025576869741258e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1930,artificial sweetener,6.956381026768099e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1931,artificial sweetener,8.919641691917946e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1932,artificial sweetener,9.751013330117075e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1933,artificial sweetener,5.471347819252514e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1934,artificial sweetener,1.082877794378323e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1935,artificial sweetener,2.463156345555717e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1936,artificial sweetener,1.0240230885472101e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1937,artificial sweetener,4.582304535816206e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1938,artificial sweetener,5.731281005338928e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1939,artificial sweetener,9.918644031103874e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1940,artificial sweetener,2.590808678704093e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1941,artificial sweetener,2.377160003563805e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1942,artificial sweetener,3.0342544865558096e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1943,artificial sweetener,4.876835255074319e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1944,artificial sweetener,3.959901573313829e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1945,artificial sweetener,8.873006218657054e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1946,artificial sweetener,1.4730137942731147e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1947,artificial sweetener,1.773949376282502e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1948,artificial sweetener,2.354025481487998e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1949,artificial sweetener,7.88283126273992e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1950,artificial sweetener,1.047399533077309e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1951,artificial sweetener,5.3499219082597804e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1952,artificial sweetener,5.596746635583294e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1953,artificial sweetener,7.77312966770971e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1954,artificial sweetener,1.2300666957232309e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1955,artificial sweetener,1.5129561270477154e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1956,artificial sweetener,6.877053856935156e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1957,artificial sweetener,1.1379841180492178e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1958,artificial sweetener,9.832656633346204e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1959,artificial sweetener,1.1656021647876713e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1960,artificial sweetener,1.322518111690485e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1961,artificial sweetener,1.2185982278811736e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1962,artificial sweetener,9.39143252054464e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1963,artificial sweetener,1.869630897322061e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1964,artificial sweetener,1.6837102073674615e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1965,artificial sweetener,1.8307962035279957e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1966,artificial sweetener,2.7365241295207454e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1967,artificial sweetener,4.1144491758071666e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1968,artificial sweetener,2.367390464219632e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1969,artificial sweetener,5.7696888489111586e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1970,artificial sweetener,4.2713522829807005e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1971,artificial sweetener,2.5163036959652274e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1972,artificial sweetener,5.3787762799295535e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1973,artificial sweetener,5.435688021915297e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1974,artificial sweetener,3.334459686143987e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1975,artificial sweetener,8.11050035048888e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1976,artificial sweetener,4.0919687915863534e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1977,artificial sweetener,9.088238042687102e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1978,artificial sweetener,6.529925064557851e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1979,artificial sweetener,4.701622766112301e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1980,artificial sweetener,5.518506340784768e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1981,artificial sweetener,4.956870292005533e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1982,artificial sweetener,5.0385944694308904e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1983,artificial sweetener,4.770738143422548e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1984,artificial sweetener,4.4459680492714426e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1985,artificial sweetener,6.227497628685796e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1986,artificial sweetener,6.06940890879315e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1987,artificial sweetener,5.3704223623718406e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1988,artificial sweetener,5.218481535784747e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1989,artificial sweetener,4.811712572827531e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1990,artificial sweetener,4.5700676853943634e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1991,artificial sweetener,4.103593276294504e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1992,artificial sweetener,3.725310820934524e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1993,artificial sweetener,4.4170622603978416e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1994,artificial sweetener,4.213158377730508e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1995,artificial sweetener,4.1287302243731006e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1996,artificial sweetener,4.902652217531056e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1997,artificial sweetener,4.041942591737069e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1998,artificial sweetener,4.551598098423426e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1999,artificial sweetener,4.0450907234923505e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2000,artificial sweetener,3.4851087460374686e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2001,artificial sweetener,4.6244406415318906e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2002,artificial sweetener,4.464408032145428e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2003,artificial sweetener,4.317232793482617e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2004,artificial sweetener,6.178549938340439e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2005,artificial sweetener,5.682275716623053e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2006,artificial sweetener,5.112841083843023e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2007,artificial sweetener,6.21617649576578e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2008,artificial sweetener,6.452351854896454e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2009,artificial sweetener,7.229784609874557e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2010,artificial sweetener,8.018714470203747e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2011,artificial sweetener,6.621592449351787e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2012,artificial sweetener,6.20700988385181e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2013,artificial sweetener,5.379684220319092e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2014,artificial sweetener,7.578077008962847e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2015,artificial sweetener,7.087537390315646e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2016,artificial sweetener,5.431541028055875e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2017,artificial sweetener,4.469705246201716e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2018,artificial sweetener,5.364536087570926e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2019,artificial sweetener,5.1425788197279054e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1800,artificial color,2.2740977989599287e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1801,artificial color,2.549224609182943e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1802,artificial color,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1803,artificial color,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1804,artificial color,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1805,artificial color,1.804545668449009e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1806,artificial color,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1807,artificial color,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1808,artificial color,2.0929877830866417e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1809,artificial color,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1810,artificial color,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1811,artificial color,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1812,artificial color,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1813,artificial color,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1814,artificial color,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1815,artificial color,1.810143812619458e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
